2.479185819625854492e+01
2.287641477584838867e+01
1.978743362426757812e+01
1.776528835296630859e+01
1.614868950843811035e+01
1.681622743606567383e+01
1.567434310913085938e+01
1.563330245018005371e+01
1.898786878585815430e+01
2.075600242614746094e+01
2.073205089569091797e+01
2.026067209243774414e+01
2.074585914611816406e+01
1.852371263504028320e+01
1.448674988746643066e+01
1.258139920234680176e+01
1.368149805068969727e+01
1.662684392929077148e+01
2.258295679092407227e+01
2.614405870437622070e+01
2.537333822250366211e+01
2.460212755203247070e+01
2.680106401443481445e+01
2.445012044906616211e+01
4.715471097946166879e+01
3.986260349273681669e+01
4.014513254165649414e+01
3.711546516418457031e+01
3.768387290000915613e+01
3.718693923950195312e+01
3.634483388900756751e+01
4.439462216377258130e+01
5.331605653762817099e+01
5.398389427185058764e+01
6.356882511138915959e+01
6.428915243148803427e+01
6.440471508026124070e+01
6.293727682113647859e+01
6.353444170951843262e+01
5.655675673484802246e+01
6.141663942337036275e+01
6.680852499008179279e+01
6.747508752822875522e+01
7.520374639511108228e+01
8.220708364486694109e+01
7.411272985458373341e+01
8.226613832473753973e+01
7.988648801803589095e+01
2.826459745407104407e+01
2.865064243316650305e+01
2.358197130203247127e+01
2.256471797943115121e+01
2.160454991340636965e+01
2.556633991241455206e+01
3.582960996627807759e+01
4.391984595298767147e+01
4.317224439620972021e+01
4.235135601043700859e+01
3.056137065887450888e+01
2.690311475753784265e+01
2.339298267364500816e+01
2.122272043228149130e+01
1.809903569221496866e+01
2.483002038002014089e+01
2.232356794357299634e+01
3.054205926895141232e+01
4.180443891525268896e+01
3.871876443862915096e+01
1.909007352828979975e+01
1.712959840774536957e+01
5.549964160919195422e+00
5.586539649963384591e-01
